dropped privs to tcpdump
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
17:57:00.329100 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 209
17:57:00.331546 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 161
17:57:00.334158 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 177
17:57:00.366048 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 417
17:57:00.367621 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:00.370798 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 273
17:57:00.373531 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 225
17:57:00.376127 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 161
17:57:00.378750 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 161
17:57:00.412329 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 417
17:57:00.415338 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 129
17:57:00.418685 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 129
17:57:00.422288 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 273
17:57:00.424959 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:00.427170 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 225
17:57:00.430863 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 385
17:57:00.434105 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 401
17:57:00.436782 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 161
17:57:00.439646 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 97
17:57:00.442516 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 161
17:57:00.445513 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 417
17:57:00.448589 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 97
17:57:00.451474 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 225
17:57:00.454005 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 273
17:57:00.457381 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 97
17:57:00.460402 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 209
17:57:00.465500 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 161
17:57:00.470280 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 273
17:57:00.504100 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:00.504169 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:00.524768 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.530346 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.537209 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.543425 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.554010 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.571526 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.591094 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.631631 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:00.636939 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.641582 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:00.683916 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.696070 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:00.696891 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.699401 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 289
17:57:00.700985 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.701665 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:00.701667 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 513
17:57:00.705602 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.707337 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.707626 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.708315 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 241
17:57:00.713689 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.715130 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 241
17:57:00.735193 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.735306 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.737884 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.766321 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.766669 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.766982 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.767351 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 417
17:57:00.767821 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:00.768116 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 689
17:57:00.771746 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 513
17:57:00.806305 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.812584 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.823707 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.827112 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.828795 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.834720 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.835450 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:00.835532 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 593
17:57:00.844301 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.844520 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.846696 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.846914 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.848478 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.856305 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.856504 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 225
17:57:00.899004 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.900407 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:00.903316 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:00.904879 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:00.905107 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 577
17:57:00.907448 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:00.916614 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:01.039857 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:01.041414 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:01.043488 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:01.074044 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.075514 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.075595 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.094901 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:01.108706 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:01.109756 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:01.110011 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 577
17:57:01.119619 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.119705 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.119841 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.243978 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 241
17:57:01.244990 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 241
17:57:01.245524 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:01.246535 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:01.246729 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 561
17:57:01.246955 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:01.248754 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.248835 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.250069 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.266198 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:01.266786 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:01.267139 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 689
17:57:01.312688 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:01.323461 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.323597 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.323705 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.381401 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:01.432528 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:01.449888 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 193
17:57:01.542731 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:01.587848 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:01.588311 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 289
17:57:01.598161 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:01.602744 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:01.603458 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:01.603676 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 577
17:57:01.663979 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.664090 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.785638 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.786067 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.787343 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.795613 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:01.796781 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:01.796781 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 513
17:57:01.850344 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.851624 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.853974 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:01.923293 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 241
17:57:01.947981 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 241
17:57:02.015867 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:02.015869 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 97
17:57:02.019705 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 129
17:57:02.023317 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 481
17:57:02.129436 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:02.184394 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:02.200358 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:02.200563 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:02.221805 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:02.356407 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:02.357400 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:02.357516 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 545
17:57:02.360127 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:02.404446 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:02.405453 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:02.405454 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 625
17:57:02.411425 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.412634 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.415002 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.426097 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.426158 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.427340 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.471595 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:02.542142 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:02.543149 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:02.543505 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 625
17:57:02.609283 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:02.612564 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:02.626120 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:02.632148 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:02.676719 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:02.698588 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.700828 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.700868 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.816333 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:02.816476 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:02.817375 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:02.817429 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 529
17:57:02.817877 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:02.818105 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 593
17:57:02.840083 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.848586 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.855620 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.887157 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:02.888014 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:02.890655 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 529
17:57:02.953266 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.958041 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.973151 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.979299 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:02.980545 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:03.029240 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 97
17:57:03.034098 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 257
17:57:03.041716 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:03.153202 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 241
17:57:03.155855 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:03.206444 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:03.209567 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:03.213052 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:03.213862 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:03.213862 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 529
17:57:03.214026 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 241
17:57:03.322921 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:03.366773 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:03.372157 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:03.372290 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:03.381227 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:03.382202 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:03.382318 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 577
17:57:03.388930 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:03.392501 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:03.396015 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
17:57:03.494274 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 65
17:57:03.495143 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 1329
17:57:03.495411 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 593
17:57:03.561028 IP 46.31.27.36.58950 > 216.219.95.164.47291: UDP, length 81
17:57:03.564683 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 81
17:57:03.654820 IP 216.219.95.164.47291 > 46.31.27.36.58950: UDP, length 65
